tiempo,tipo,accel_x,accel_y,accel_z,gyros_x,gyros_y,gyros_z,edad,sexo
1.021927,Curl femoral,0.699214,0.809713,0.381386,0.298148,0.631945,-1.455765,18,Mujer
1.725318,Curl femoral,-0.042703,0.748287,0.431100,-0.110827,-0.397973,0.604378,18,Mujer
2.252299,Curl femoral,0.984573,0.442368,0.299503,-0.485592,-0.952945,1.924152,18,Mujer
2.781178,Curl femoral,0.823104,0.362975,0.288781,0.480796,0.890647,-1.861074,18,Mujer
3.326014,Curl femoral,-0.034804,0.829379,0.455469,0.251416,0.479535,-0.904154,18,Mujer
3.913377,Curl femoral,0.644421,0.614022,0.492999,0.222095,-1.398876,2.236610,18,Mujer
4.436654,Curl femoral,0.982391,0.126738,0.207630,0.194301,0.202507,-0.445394,18,Mujer
4.970755,Curl femoral,0.628905,0.882794,0.334352,0.388861,0.693032,-1.812816,18,Mujer
5.531543,Curl femoral,0.231293,0.737118,0.427932,-0.002398,-0.888804,1.819389,18,Mujer
6.045933,Curl femoral,0.929538,0.284796,0.222739,-0.252547,-0.560464,0.872242,18,Mujer
6.559669,Curl femoral,0.823104,0.589258,0.415259,0.716590,1.032062,-1.845497,18,Mujer
7.077443,Curl femoral,0.042670,0.748287,0.346781,-0.102958,-0.068463,0.111939,18,Mujer
7.600358,Curl femoral,0.964207,0.559637,0.251983,-0.681753,-0.966130,2.026696,18,Mujer
8.138155,Curl femoral,0.881048,0.287466,0.307058,0.388483,0.864023,-1.814730,18,Mujer
8.667295,Curl femoral,0.147407,0.811656,0.449864,-0.579738,0.260793,-0.636676,18,Mujer
9.203264,Curl femoral,0.891474,0.441397,0.361890,-0.636243,-1.131369,2.571283,18,Mujer
9.738252,Curl femoral,1.125676,0.355934,0.297554,0.526844,0.880516,-1.986077,18,Mujer
10.245648,Curl femoral,0.252386,0.741489,0.367739,0.343584,0.538432,-1.087800,18,Mujer
10.735132,Curl femoral,0.455071,0.661124,0.402343,-0.289883,-1.171380,2.499201,18,Mujer
11.226686,Curl femoral,1.029183,0.182580,0.195689,0.050675,0.074479,-0.150733,18,Mujer
11.721582,Curl femoral,0.600781,0.719152,0.433049,0.268143,0.992610,-1.897197,18,Mujer
12.224787,Curl femoral,0.175288,0.778150,0.464974,-0.126782,-0.636568,1.299461,18,Mujer
12.825127,Curl femoral,0.958389,0.207345,0.259050,-0.266670,-0.435898,0.444861,18,Mujer
13.335553,Curl femoral,0.722246,0.585616,0.369932,0.557387,0.840810,-2.007152,18,Mujer
13.839475,Curl femoral,-0.002468,0.700942,0.392839,0.057700,-0.195828,0.236861,18,Mujer
14.358583,Curl femoral,0.871836,0.433142,0.329722,-0.592872,-1.157941,2.072817,18,Mujer
14.878700,Curl femoral,0.946994,0.326313,0.343856,0.464841,1.056140,-1.829390,18,Mujer
15.399577,Curl femoral,0.020365,0.776208,0.440848,-0.219633,0.381134,-0.790309,18,Mujer
15.923920,Curl femoral,0.731702,0.679819,0.375781,-0.057449,-1.163744,2.169028,18,Mujer
16.450082,Curl femoral,0.981421,0.240122,0.230781,0.250428,0.388159,-0.916452,18,Mujer
16.979445,Curl femoral,0.402945,0.819182,0.393327,0.236988,0.628840,-1.654378,18,Mujer
17.504158,Curl femoral,0.078310,0.858515,0.392596,-0.072720,-0.673220,1.372154,18,Mujer
18.030711,Curl femoral,0.861168,0.307375,0.206168,-1.058046,-0.766071,1.281135,18,Mujer
18.544226,Curl femoral,0.838620,0.591443,0.345318,0.464841,0.811794,-2.227369,18,Mujer
19.075105,Curl femoral,-0.002468,0.849288,0.370176,-0.285912,0.103190,-0.125687,18,Mujer
19.603860,Curl femoral,0.817528,0.523218,0.398688,-0.438934,-1.187568,2.295477,18,Mujer
20.139653,Curl femoral,0.915718,0.314659,0.225907,0.085188,0.955042,-1.610701,18,Mujer
20.672955,Curl femoral,0.148862,0.696572,0.519074,0.569299,0.732076,-1.140334,18,Mujer
21.207679,Curl femoral,0.144983,0.906102,0.453764,0.036930,-0.711399,1.585346,18,Mujer
21.829822,Curl femoral,1.047124,0.241093,0.282932,-0.161601,-0.310977,0.368503,18,Mujer
22.338481,Curl femoral,0.801526,0.677634,0.367251,0.083356,0.783694,-1.841608,18,Mujer
22.845008,Curl femoral,0.077098,0.775965,0.425982,-0.080051,0.127930,-0.401798,18,Mujer
23.345106,Curl femoral,0.400521,0.763825,0.376268,-0.309736,-0.831128,1.978744,18,Mujer
23.852266,Curl femoral,1.028213,0.170440,0.251008,-0.012855,-0.254777,0.392021,18,Mujer
24.353765,Curl femoral,0.838136,0.538757,0.425251,0.913827,1.027735,-1.946066,18,Mujer
24.868555,Curl femoral,-0.188336,0.725221,0.433780,0.059838,-0.186360,0.193795,18,Mujer
25.384068,Curl femoral,0.802496,0.512535,0.342394,-0.434963,-0.927951,2.149175,18,Mujer
25.906967,Curl femoral,0.946994,0.336996,0.266604,0.483778,0.552787,-1.286026,18,Mujer
26.426554,Curl femoral,0.124617,0.779850,0.469360,0.149329,0.643500,-1.275336,18,Mujer
26.946816,Curl femoral,0.493620,0.798545,0.435974,0.065335,-1.050429,2.409098,18,Mujer
27.458299,Curl femoral,1.016818,0.167284,0.240529,0.117870,-0.321361,-0.081400,18,Mujer
27.980128,Curl femoral,0.629390,0.735176,0.359697,0.107485,0.763841,-1.987910,18,Mujer
28.498471,Curl femoral,-0.052576,0.734448,0.362134,0.008525,-0.120692,0.122324,18,Mujer
29.016605,Curl femoral,0.805163,0.498210,0.434511,-0.445043,-1.041266,2.322355,18,Mujer
29.548065,Curl femoral,0.946994,0.336753,0.291218,0.335032,0.627923,-1.581379,18,Mujer
30.073991,Curl femoral,0.070067,0.776451,0.525654,-0.270641,0.748264,-1.349556,18,Mujer
30.694080,Curl femoral,0.676667,0.623006,0.401612,-0.128309,-1.297829,2.314719,18,Mujer
31.204772,Curl femoral,1.011000,0.174811,0.242478,0.214692,0.118767,-0.414016,18,Mujer
31.722849,Curl femoral,0.502348,0.649956,0.423789,-0.027516,0.876851,-1.937819,18,Mujer
32.250239,Curl femoral,-0.057019,0.789804,0.416478,-0.030265,-0.471940,0.794276,18,Mujer
32.777421,Curl femoral,0.986755,0.227497,0.357747,-0.468255,-1.154581,1.969275,18,Mujer
33.301204,Curl femoral,0.761280,0.306647,0.201781,-0.119146,1.351188,-2.048996,18,Mujer
33.828733,Curl femoral,-0.032089,0.884979,0.348974,-0.356773,0.313939,-0.615601,18,Mujer
34.368281,Curl femoral,0.792071,0.683704,0.398201,-0.640214,-1.200091,2.473544,18,Mujer
34.904532,Curl femoral,0.996695,0.245706,0.257831,0.380847,0.813932,-1.615588,18,Mujer
35.444484,Curl femoral,0.087765,0.732020,0.480814,0.184149,0.593715,-1.114067,18,Mujer
35.991906,Curl femoral,0.373609,0.721337,0.427932,-0.098071,-1.047680,2.304640,18,Mujer
36.526786,Curl femoral,1.053427,0.267315,0.276840,0.124589,0.069898,-0.551766,18,Mujer
37.062116,Curl femoral,0.388398,0.722308,0.451083,-0.152438,0.667019,-1.830918,18,Mujer
37.598843,Curl femoral,0.176986,0.762854,0.427932,-0.262699,-0.875416,1.773493,18,Mujer
38.144055,Curl femoral,1.087370,0.202489,0.172050,-0.032098,-0.544022,0.657442,18,Mujer
38.700042,Curl femoral,0.627935,0.630289,0.410142,0.131614,1.152657,-2.288761,18,Mujer
39.342658,Curl femoral,0.213837,0.837392,0.366033,-0.307903,-0.835710,1.876118,18,Mujer
39.930141,Curl femoral,1.000089,0.208802,0.281957,-0.020491,-0.271881,0.081396,18,Mujer
40.472437,Curl femoral,0.467921,0.907316,0.321192,0.082134,0.940686,-2.181860,18,Mujer
41.016816,Curl femoral,0.018183,0.831807,0.394789,0.394592,-0.561431,1.115286,18,Mujer
41.565142,Curl femoral,0.945539,0.208802,0.287075,-0.302100,-0.719645,1.614973,18,Mujer
42.115544,Curl femoral,1.118403,0.562550,0.347755,0.050675,1.016434,-2.128714,18,Mujer
42.621829,Curl femoral,-0.025177,0.833750,0.398932,-0.093795,0.187795,-0.404242,18,Mujer
43.135737,Curl femoral,0.624298,0.721822,0.439142,-0.394952,-1.194288,2.133903,18,Mujer
43.644905,Curl femoral,1.057064,0.235994,0.183260,0.208583,0.145645,-0.405464,18,Mujer
44.150694,Curl femoral,0.486589,0.673749,0.363352,0.517987,0.809045,-2.050829,18,Mujer
44.663266,Curl femoral,0.062066,0.741003,0.415991,0.060143,-0.611522,1.122616,18,Mujer
45.167567,Curl femoral,0.899232,0.452808,0.332159,-0.554387,-0.824409,1.774104,18,Mujer
45.683793,Curl femoral,0.939236,0.514235,0.343613,0.454762,0.976422,-2.086565,18,Mujer
46.192021,Curl femoral,-0.111817,0.844433,0.313150,0.371990,0.390602,-0.529775,18,Mujer
46.695033,Curl femoral,0.662120,0.677391,0.395764,-0.183287,-1.241630,2.716363,18,Mujer
47.203878,Curl femoral,0.997665,0.307861,0.309251,0.405282,0.469098,-1.128117,18,Mujer
47.804062,Curl femoral,0.050671,0.886436,0.412579,0.079385,0.621509,-1.134531,18,Mujer
48.323197,Curl femoral,0.702366,0.624948,0.361402,-0.020491,-1.330205,2.505309,18,Mujer
48.847132,Curl femoral,1.004211,0.255661,0.234436,0.283414,0.455659,-1.070085,18,Mujer
49.365162,Curl femoral,0.181834,0.784706,0.489831,0.358245,0.840504,-1.772885,18,Mujer
49.879791,Curl femoral,0.259417,0.699243,0.392352,-0.189395,-1.094717,2.212705,18,Mujer
50.396549,Curl femoral,0.979239,0.234295,0.238092,-0.122811,-0.212933,0.501671,18,Mujer
50.932818,Curl femoral,0.702366,0.633446,0.361402,-0.077302,0.988334,-2.043193,18,Mujer
51.461137,Curl femoral,0.018911,0.796117,0.434024,0.224466,-0.462471,0.927444,18,Mujer
51.993855,Curl femoral,0.882261,0.353263,0.269529,-0.718710,-0.853730,1.705381,18,Mujer
52.526131,Curl femoral,0.917900,0.483886,0.369444,0.696970,0.854860,-2.076791,18,Mujer
53.050645,Curl femoral,-0.128601,0.769652,0.347755,0.082745,0.149005,-0.300700,18,Mujer
53.581588,Curl femoral,0.789404,0.551625,0.393570,-0.283469,-1.114264,2.423148,18,Mujer
54.122587,Curl femoral,0.988210,0.390653,0.256369,0.453235,0.950766,-1.855963,18,Mujer
54.647711,Curl femoral,-0.119222,0.821610,0.350436,-0.160990,0.463295,-0.659278,18,Mujer
55.172938,Curl femoral,0.847106,0.620335,0.368470,-0.481694,-1.223915,2.484235,18,Mujer
